transaction_id,product_id,rep_id,date,revenue
T13375,P003,SR2871,2023-08-17,672.97
T13376,P003,SR2024,2023-08-23,1357.42
T13377,P004,SR158,2023-08-17,301.08
T13378,P004,SR947,2023-09-05,1478.75
T13379,P002,SR351,2023-08-30,1879.72
T13380,P002,SR1469,2023-08-26,1963.69
T13381,P001,SR1840,2023-08-27,1536.3
T13382,P002,SR1033,2023-08-20,858.29
T13383,P002,SR1579,2023-09-05,254.22
T13384,P002,SR1882,2023-09-05,488.02
T13385,P001,SR2658,2023-08-22,1324.51
T13386,P001,SR919,2023-08-28,1297.78
T13387,P002,SR860,2023-09-07,1773.22
T13388,P003,SR2993,2023-08-24,1637.65
T13389,P001,SR219,2023-08-26,205.68
T13390,P003,SR2416,2023-08-22,1461.9
T13391,P002,SR2908,2023-09-06,718.51
T13392,P004,SR1180,2023-09-07,318.34
T13393,P004,SR845,2023-08-20,1346.74
T13394,P001,SR2367,2023-08-30,225.77
T13395,P003,SR271,2023-08-17,1151.09
T13396,P001,SR2119,2023-09-06,1431.28
T13397,P004,SR1392,2023-08-29,351.87
T13398,P003,SR998,2023-09-02,826.63
T13399,P001,SR823,2023-09-04,1270.4
T13400,P002,SR1260,2023-09-10,638.66
T13401,P002,SR2852,2023-08-21,1520.26
T13402,P001,SR417,2023-09-01,1379.07
T13403,P003,SR1440,2023-08-24,582.41
T13404,P003,SR538,2023-09-12,448.05
T13405,P003,SR1636,2023-08-29,934.63
T13406,P004,SR1091,2023-08-24,1039.43
T13407,P004,SR2977,2023-09-01,543.58
T13408,P002,SR522,2023-08-23,1971.62
T13409,P003,SR2914,2023-08-29,196.04
T13410,P003,SR587,2023-09-03,255.19
T13411,P002,SR2954,2023-09-15,1101.46
T13412,P002,SR859,2023-09-07,874.8
T13413,P001,SR832,2023-08-18,1653.68
T13414,P003,SR2750,2023-09-15,677.39
T13415,P002,SR1085,2023-09-03,1059.95
T13416,P003,SR565,2023-09-14,627.95
T13417,P002,SR2195,2023-09-06,1679.17
T13418,P003,SR745,2023-08-31,1004.36
T13419,P001,SR806,2023-08-28,285.18
T13420,P003,SR1113,2023-09-13,1653.56
T13421,P001,SR1138,2023-08-21,1098.01
T13422,P002,SR2077,2023-08-30,863.61
T13423,P004,SR1648,2023-08-18,1689.97
T13424,P004,SR175,2023-09-05,1549.23
T13425,P004,SR1506,2023-09-13,1181.2
T13426,P004,SR203,2023-08-26,804.0
T13427,P001,SR828,2023-08-19,213.59
T13428,P002,SR376,2023-08-26,170.11
T13429,P002,SR048,2023-09-04,320.52
T13430,P003,SR2073,2023-08-19,503.96
T13431,P002,SR288,2023-09-14,792.41
T13432,P002,SR1788,2023-08-29,984.3
T13433,P003,SR1283,2023-08-19,1481.39
T13434,P004,SR2001,2023-08-22,1651.04
T13435,P002,SR1133,2023-08-26,1805.19
T13436,P004,SR706,2023-08-29,1602.52
T13437,P002,SR1062,2023-09-04,1191.56
T13438,P001,SR2126,2023-09-15,1098.88
T13439,P004,SR2354,2023-09-12,1815.35
T13440,P004,SR2880,2023-08-19,1353.21
T13441,P002,SR352,2023-08-21,739.79
T13442,P004,SR2716,2023-09-14,1223.89
T13443,P004,SR2544,2023-09-08,1075.47
T13444,P002,SR1832,2023-09-05,1682.57
T13445,P001,SR2858,2023-09-06,1251.12
T13446,P004,SR1925,2023-09-05,882.24
T13447,P002,SR1364,2023-09-15,1172.2
T13448,P003,SR1676,2023-08-23,927.47
T13449,P002,SR1716,2023-08-25,1744.69
T13450,P001,SR1143,2023-09-13,1539.73
T13451,P002,SR070,2023-09-07,1966.54
T13452,P003,SR2423,2023-09-14,1992.72
T13453,P004,SR348,2023-09-09,1308.01
T13454,P003,SR652,2023-08-30,220.16
T13455,P003,SR2050,2023-09-10,505.11
T13456,P003,SR2717,2023-08-22,1338.25
T13457,P001,SR2406,2023-09-02,1282.21
T13458,P004,SR2755,2023-09-07,1187.38
T13459,P002,SR2920,2023-08-28,499.59
T13460,P003,SR1587,2023-09-10,1798.16
T13461,P001,SR883,2023-08-18,1973.44
T13462,P001,SR2616,2023-09-05,1449.34
T13463,P002,SR2170,2023-08-31,1073.96
T13464,P001,SR2647,2023-09-13,1643.79
T13465,P004,SR2466,2023-09-11,980.18
T13466,P003,SR850,2023-08-22,1753.65
T13467,P004,SR246,2023-08-24,907.89
T13468,P003,SR2064,2023-09-11,500.08
T13469,P004,SR1295,2023-08-28,1224.57
T13470,P001,SR069,2023-08-16,881.6
T13471,P002,SR2101,2023-09-13,512.85
T13472,P001,SR347,2023-09-07,490.93
T13473,P003,SR2220,2023-08-26,340.5
T13474,P003,SR2696,2023-08-22,937.08
T13475,P001,SR1498,2023-09-09,770.32
T13476,P001,SR1677,2023-09-01,938.03
T13477,P001,SR050,2023-09-06,882.11
T13478,P001,SR2396,2023-09-05,518.35
T13479,P003,SR1845,2023-09-10,1295.42
T13480,P001,SR192,2023-09-15,1940.96
T13481,P002,SR2188,2023-08-18,1429.93
T13482,P003,SR1991,2023-09-02,1844.44
T13483,P004,SR955,2023-09-08,1227.11
T13484,P003,SR788,2023-08-31,1379.82
T13485,P002,SR1760,2023-09-09,154.06
T13486,P004,SR2753,2023-09-10,1661.59
T13487,P003,SR2820,2023-08-19,1689.95
T13488,P002,SR2176,2023-09-06,1985.17
T13489,P001,SR303,2023-08-31,626.94
T13490,P001,SR2275,2023-08-16,554.84
T13491,P003,SR1786,2023-08-18,1046.71
T13492,P002,SR624,2023-08-22,1639.94
T13493,P001,SR2497,2023-09-01,1251.36
T13494,P003,SR2732,2023-09-12,1981.37
T13495,P001,SR2181,2023-08-25,1783.99
T13496,P001,SR1317,2023-09-04,970.62
T13497,P002,SR1080,2023-09-11,1047.56
T13498,P002,SR811,2023-09-14,152.98
T13499,P004,SR1880,2023-09-10,760.63
T13500,P001,SR2756,2023-09-09,1602.18
T13501,P003,SR2618,2023-08-24,1583.64
T13502,P004,SR136,2023-09-04,1538.89
T13503,P003,SR1375,2023-08-31,919.47
T13504,P002,SR2943,2023-09-02,1755.34
T13505,P004,SR280,2023-08-29,760.19
T13506,P003,SR2038,2023-08-27,689.44
T13507,P002,SR2580,2023-09-10,1310.1
T13508,P003,SR2955,2023-09-14,915.43
T13509,P003,SR478,2023-08-25,266.12
T13510,P001,SR734,2023-09-05,1318.23
T13511,P003,SR566,2023-09-09,1100.28
T13512,P002,SR801,2023-09-04,764.78
T13513,P003,SR2928,2023-09-13,1309.89
T13514,P001,SR1646,2023-09-02,481.39
T13515,P004,SR2741,2023-08-22,611.61
T13516,P001,SR1925,2023-08-21,1355.32
T13517,P002,SR2378,2023-08-17,1854.65
T13518,P004,SR314,2023-09-06,1156.87
T13519,P004,SR848,2023-09-09,1040.74
T13520,P003,SR378,2023-09-04,805.25
T13521,P004,SR2384,2023-08-20,238.77
T13522,P004,SR1990,2023-09-14,481.04
T13523,P001,SR2898,2023-08-23,1802.26
T13524,P002,SR2006,2023-09-12,1405.87
T13525,P002,SR971,2023-08-19,1465.63
T13526,P003,SR1763,2023-09-02,299.01
T13527,P001,SR1903,2023-09-02,186.24
T13528,P002,SR132,2023-09-14,1404.38
T13529,P003,SR1922,2023-09-08,1733.44
T13530,P002,SR2180,2023-08-31,1586.98
T13531,P004,SR1779,2023-08-31,441.87
T13532,P001,SR861,2023-08-24,1870.38
T13533,P002,SR2054,2023-08-16,1894.52
T13534,P001,SR1141,2023-08-17,266.77
T13535,P002,SR2436,2023-09-05,1540.22
T13536,P001,SR2656,2023-09-08,904.29
T13537,P003,SR1422,2023-08-26,1112.82
T13538,P004,SR2913,2023-09-15,229.01
T13539,P002,SR429,2023-09-15,114.04
T13540,P002,SR2319,2023-08-21,201.77
T13541,P004,SR328,2023-09-01,864.89
T13542,P004,SR663,2023-09-11,1623.11
T13543,P001,SR1051,2023-08-27,1206.02
T13544,P003,SR1793,2023-09-03,1636.5
T13545,P003,SR053,2023-08-25,1940.43
T13546,P001,SR1275,2023-09-11,1235.46
T13547,P004,SR1281,2023-08-27,1759.37
T13548,P002,SR396,2023-08-28,1427.81
T13549,P003,SR1333,2023-09-05,1245.5
T13550,P001,SR1975,2023-09-13,1632.28
T13551,P001,SR765,2023-09-15,1675.08
T13552,P002,SR2485,2023-09-15,1991.56
T13553,P002,SR816,2023-09-14,634.47
T13554,P002,SR1203,2023-08-27,1169.36
T13555,P002,SR458,2023-08-23,1363.57
T13556,P001,SR1962,2023-08-28,1870.33
T13557,P002,SR810,2023-09-15,1558.15
T13558,P003,SR2508,2023-09-15,829.37
T13559,P002,SR2023,2023-08-17,196.76
T13560,P004,SR1287,2023-08-27,1281.53
T13561,P003,SR385,2023-09-15,914.66
T13562,P001,SR686,2023-09-09,898.38
T13563,P003,SR334,2023-09-07,360.5
T13564,P002,SR121,2023-09-08,1950.74
T13565,P001,SR2759,2023-08-23,322.07
T13566,P002,SR1025,2023-08-26,224.36
T13567,P003,SR1501,2023-08-27,1646.8
T13568,P003,SR220,2023-09-11,472.32
T13569,P003,SR330,2023-09-01,450.1
T13570,P001,SR2195,2023-08-19,1637.0
T13571,P004,SR2673,2023-09-08,1031.35
T13572,P004,SR1288,2023-08-27,1544.7
T13573,P002,SR2894,2023-09-15,1591.86
T13574,P001,SR1824,2023-09-05,444.18
T13575,P001,SR1863,2023-08-21,1015.58
T13576,P001,SR1806,2023-09-02,1240.74
T13577,P002,SR1596,2023-08-27,325.42
T13578,P004,SR821,2023-09-04,117.24
T13579,P003,SR2320,2023-09-13,303.0
T13580,P003,SR2738,2023-09-10,1870.02
T13581,P001,SR2535,2023-08-16,1921.16
T13582,P001,SR2376,2023-09-14,1517.05
T13583,P001,SR822,2023-08-20,1840.56
T13584,P004,SR2702,2023-09-13,242.36
T13585,P004,SR1058,2023-08-26,744.31
T13586,P004,SR092,2023-09-13,979.45
T13587,P003,SR1014,2023-08-22,1883.98
T13588,P004,SR594,2023-08-25,1212.64
T13589,P003,SR1563,2023-09-09,225.37
T13590,P002,SR701,2023-09-01,478.0
T13591,P001,SR1506,2023-08-23,1348.52
T13592,P003,SR809,2023-08-27,1721.71
T13593,P003,SR2497,2023-09-06,1730.43
T13594,P004,SR2239,2023-08-31,613.91
T13595,P001,SR2265,2023-09-09,736.56
T13596,P001,SR133,2023-08-22,1492.68
T13597,P004,SR2951,2023-09-05,1833.84
T13598,P001,SR2412,2023-08-28,537.64
T13599,P004,SR753,2023-08-29,373.36
T13600,P004,SR1310,2023-08-28,191.72
T13601,P002,SR1640,2023-08-29,106.2
T13602,P004,SR2773,2023-09-14,1901.93
T13603,P001,SR509,2023-09-05,120.81
T13604,P003,SR1343,2023-08-29,628.11
T13605,P003,SR724,2023-08-22,1581.58
T13606,P002,SR165,2023-08-20,1188.89
T13607,P002,SR2894,2023-09-05,1390.99
T13608,P002,SR2554,2023-08-17,1700.37
T13609,P003,SR2410,2023-08-22,1791.82
T13610,P004,SR2464,2023-08-19,604.77
T13611,P002,SR1123,2023-08-31,1854.52
T13612,P003,SR1646,2023-08-18,1495.26
T13613,P002,SR1362,2023-08-26,1443.42
T13614,P001,SR1321,2023-09-04,1096.56
T13615,P004,SR070,2023-08-19,175.83
T13616,P001,SR2213,2023-09-10,944.52
T13617,P003,SR2743,2023-09-04,172.8
T13618,P003,SR2632,2023-09-04,1679.67
T13619,P002,SR122,2023-09-15,1644.77
T13620,P002,SR824,2023-08-29,1968.44
T13621,P001,SR1086,2023-08-26,1159.71
T13622,P004,SR768,2023-08-25,247.29
T13623,P003,SR2967,2023-09-02,570.03
T13624,P001,SR2240,2023-09-08,1363.49
T13625,P003,SR1686,2023-09-04,897.97
T13626,P003,SR758,2023-09-14,1370.71
T13627,P003,SR769,2023-08-17,1745.59
T13628,P003,SR1695,2023-09-08,553.95
T13629,P001,SR1675,2023-09-15,427.43
T13630,P004,SR541,2023-09-06,710.3
T13631,P001,SR1634,2023-09-12,797.02
T13632,P002,SR519,2023-09-09,251.8
T13633,P002,SR2186,2023-08-29,1111.28
T13634,P004,SR2554,2023-08-24,1468.66
T13635,P002,SR1335,2023-08-30,1302.74
T13636,P001,SR2451,2023-09-07,780.63
T13637,P003,SR1897,2023-08-20,1589.17
T13638,P002,SR2820,2023-09-15,308.62
T13639,P002,SR2444,2023-08-30,1669.72
T13640,P004,SR2157,2023-08-30,1773.28
T13641,P001,SR2300,2023-09-11,1264.67
T13642,P004,SR2723,2023-09-14,1045.12
T13643,P003,SR413,2023-09-11,1699.87
T13644,P003,SR803,2023-09-04,706.85
T13645,P004,SR2997,2023-08-27,1936.93
T13646,P001,SR2836,2023-08-22,952.7
T13647,P004,SR358,2023-08-17,1996.93
T13648,P001,SR1162,2023-09-03,1897.33
T13649,P004,SR590,2023-08-29,1861.35
T13650,P002,SR696,2023-08-23,387.26
T13651,P003,SR1951,2023-09-09,1480.36
T13652,P001,SR2977,2023-08-20,484.43
T13653,P003,SR2484,2023-08-26,1762.14
T13654,P004,SR2060,2023-08-19,232.59
T13655,P002,SR358,2023-08-26,332.88
T13656,P002,SR609,2023-09-09,1228.65
T13657,P004,SR1805,2023-09-03,1325.76
T13658,P002,SR2814,2023-09-06,1892.63
T13659,P003,SR1707,2023-08-18,1253.16
T13660,P003,SR1202,2023-09-04,455.76
T13661,P003,SR2325,2023-08-23,240.27
T13662,P003,SR198,2023-08-23,1952.91
T13663,P002,SR354,2023-09-01,1134.95
T13664,P001,SR730,2023-09-15,1096.57
T13665,P004,SR2270,2023-08-27,638.66
T13666,P003,SR2959,2023-08-25,807.24
T13667,P001,SR2726,2023-09-03,1025.91
T13668,P002,SR1505,2023-09-12,1346.08
T13669,P004,SR463,2023-09-03,1815.94
T13670,P003,SR2100,2023-09-02,1592.44
T13671,P001,SR1082,2023-08-16,931.38
T13672,P001,SR807,2023-08-19,878.41
T13673,P004,SR2747,2023-08-26,1808.04
T13674,P002,SR1745,2023-09-13,957.58
T13675,P002,SR2300,2023-09-13,711.36
T13676,P004,SR060,2023-09-01,460.01
T13677,P001,SR886,2023-09-11,246.24
T13678,P001,SR141,2023-09-12,1105.51
T13679,P003,SR201,2023-09-11,1602.76
T13680,P001,SR2728,2023-09-03,861.89
T13681,P003,SR2600,2023-08-24,1847.84
T13682,P003,SR1069,2023-08-27,1091.93
T13683,P001,SR1070,2023-08-24,1844.04
T13684,P001,SR1982,2023-08-28,368.58
T13685,P002,SR1492,2023-09-11,1658.52
T13686,P001,SR044,2023-09-11,446.78
T13687,P004,SR2056,2023-09-11,1577.96
T13688,P004,SR1832,2023-08-25,1331.54
T13689,P002,SR329,2023-09-06,451.39
T13690,P004,SR479,2023-09-01,1578.59
T13691,P003,SR772,2023-09-14,838.23
T13692,P004,SR1072,2023-08-17,112.1
T13693,P003,SR2840,2023-09-15,938.38
T13694,P001,SR154,2023-08-18,240.39
T13695,P001,SR338,2023-08-22,735.77
T13696,P003,SR1766,2023-08-27,915.15
T13697,P002,SR2437,2023-09-08,1089.18
T13698,P003,SR398,2023-08-18,743.64
T13699,P004,SR003,2023-08-26,1684.99
T13700,P001,SR1468,2023-09-13,958.17
T13701,P002,SR2228,2023-09-11,1799.43
T13702,P002,SR1486,2023-08-25,132.2
T13703,P004,SR532,2023-09-01,1792.73
T13704,P001,SR1409,2023-09-06,837.09
T13705,P004,SR975,2023-09-02,1014.36
T13706,P001,SR245,2023-09-09,755.81
T13707,P002,SR706,2023-09-08,770.3
T13708,P004,SR1293,2023-09-02,1749.05
T13709,P002,SR1391,2023-08-30,1169.49
T13710,P001,SR1180,2023-08-25,422.9
T13711,P001,SR1527,2023-09-04,901.22
T13712,P003,SR449,2023-08-28,512.15
T13713,P001,SR2220,2023-08-16,1902.43
T13714,P001,SR943,2023-09-08,1093.45
T13715,P001,SR2860,2023-09-15,702.1
T13716,P001,SR1375,2023-08-22,173.02
T13717,P004,SR2527,2023-08-27,894.74
T13718,P002,SR2810,2023-08-30,1146.66
T13719,P003,SR2315,2023-09-15,1730.25
T13720,P001,SR064,2023-08-18,128.23
T13721,P004,SR587,2023-08-19,1286.51
T13722,P001,SR1902,2023-09-15,950.68
T13723,P001,SR1347,2023-08-29,1808.74
T13724,P003,SR2287,2023-09-06,777.53
T13725,P001,SR2647,2023-08-25,810.81
T13726,P004,SR2326,2023-09-03,1491.02
T13727,P002,SR890,2023-09-12,463.65
T13728,P003,SR1634,2023-09-06,1516.3
T13729,P004,SR1445,2023-09-11,1201.3
T13730,P003,SR2387,2023-09-07,737.91
T13731,P002,SR1202,2023-09-11,1735.93
T13732,P001,SR121,2023-08-25,825.57
T13733,P003,SR2945,2023-08-24,681.72
T13734,P002,SR1890,2023-08-23,1289.0
T13735,P002,SR810,2023-08-22,1861.29
T13736,P004,SR761,2023-08-16,1407.58
T13737,P001,SR1481,2023-09-04,1748.2
T13738,P003,SR1409,2023-09-05,1655.29
T13739,P004,SR360,2023-09-09,807.05
T13740,P004,SR1273,2023-08-19,1290.54
T13741,P002,SR1029,2023-08-31,1839.62
T13742,P004,SR558,2023-09-15,759.93
T13743,P001,SR667,2023-09-12,1205.71
T13744,P001,SR2002,2023-08-20,1166.87
T13745,P004,SR2587,2023-08-31,1400.2
T13746,P003,SR126,2023-08-24,1662.83
T13747,P003,SR412,2023-08-22,128.64
T13748,P004,SR1888,2023-08-29,1566.33
T13749,P003,SR314,2023-08-19,152.28
T13750,P003,SR1508,2023-08-30,601.89
T13751,P004,SR731,2023-09-07,1073.08
T13752,P001,SR2906,2023-09-01,1677.54
T13753,P002,SR800,2023-09-09,353.47
T13754,P002,SR1765,2023-09-11,272.0
T13755,P002,SR2857,2023-09-02,389.48
T13756,P001,SR1036,2023-08-28,931.72
T13757,P004,SR2295,2023-08-28,268.47
T13758,P004,SR2567,2023-08-23,1993.72
T13759,P004,SR1783,2023-09-13,1757.75
T13760,P003,SR2189,2023-09-06,1864.76
T13761,P004,SR466,2023-09-12,548.95
T13762,P002,SR1826,2023-09-12,662.57
T13763,P003,SR2134,2023-08-28,662.0
T13764,P003,SR1859,2023-09-04,1163.14
T13765,P004,SR2352,2023-09-13,1341.99
T13766,P004,SR802,2023-08-26,1063.61
T13767,P004,SR1892,2023-08-26,1661.61
T13768,P003,SR1341,2023-09-14,1990.81
T13769,P003,SR410,2023-08-29,1005.65
T13770,P003,SR1943,2023-09-02,981.17
T13771,P002,SR1856,2023-08-21,263.01
T13772,P002,SR2022,2023-08-20,1508.0
T13773,P004,SR2812,2023-08-31,308.95
T13774,P002,SR1892,2023-08-26,250.79
T13775,P004,SR1754,2023-09-15,1705.31
T13776,P002,SR432,2023-09-14,1147.16
T13777,P001,SR686,2023-08-17,1253.92
T13778,P001,SR685,2023-09-09,167.33
T13779,P002,SR1476,2023-09-10,737.29
T13780,P003,SR291,2023-09-13,533.33
T13781,P002,SR766,2023-08-21,1657.39
T13782,P002,SR2650,2023-08-22,1355.74
T13783,P004,SR1394,2023-08-25,1783.04
T13784,P003,SR2893,2023-08-29,1914.26
T13785,P002,SR2395,2023-08-21,161.26
T13786,P003,SR2077,2023-08-21,1683.74
T13787,P004,SR2002,2023-08-25,1614.81
T13788,P001,SR362,2023-09-12,226.78
T13789,P003,SR2338,2023-09-13,669.56
T13790,P002,SR2454,2023-09-11,838.73
T13791,P002,SR2614,2023-08-27,516.0
T13792,P002,SR646,2023-09-04,571.28
T13793,P004,SR156,2023-09-09,128.38
T13794,P003,SR2004,2023-08-22,149.81
T13795,P001,SR2389,2023-08-21,187.59
T13796,P003,SR560,2023-09-01,132.28
T13797,P001,SR1284,2023-09-15,1705.41
T13798,P001,SR2778,2023-09-14,609.46
T13799,P003,SR2172,2023-08-21,1953.59
T13800,P004,SR1248,2023-08-24,495.41
T13801,P004,SR2531,2023-08-29,1619.58
T13802,P004,SR266,2023-08-22,1237.15
T13803,P001,SR378,2023-09-04,1849.39
T13804,P002,SR454,2023-08-31,1629.64
T13805,P004,SR2743,2023-08-17,1861.62
T13806,P001,SR157,2023-09-03,1776.41
T13807,P002,SR1204,2023-09-09,1411.13
T13808,P004,SR2274,2023-09-01,1835.36
T13809,P002,SR2858,2023-09-14,1204.39
T13810,P001,SR2152,2023-09-06,1357.5
T13811,P003,SR2391,2023-08-19,1233.97
T13812,P003,SR1122,2023-09-10,1499.94
T13813,P001,SR1871,2023-08-25,1868.67
T13814,P001,SR211,2023-08-20,1711.6
T13815,P002,SR123,2023-08-16,1903.01
T13816,P002,SR117,2023-08-23,170.54
T13817,P003,SR2923,2023-08-29,224.28
T13818,P003,SR2938,2023-08-22,1042.33
T13819,P004,SR2839,2023-09-05,1344.38
T13820,P003,SR1539,2023-08-29,1067.93
T13821,P003,SR054,2023-08-26,1346.81
T13822,P003,SR116,2023-09-06,236.58
T13823,P003,SR753,2023-08-27,1262.92
T13824,P003,SR662,2023-08-28,380.95
T13825,P001,SR1316,2023-09-12,542.41
T13826,P001,SR2219,2023-08-20,1471.34
T13827,P002,SR1449,2023-09-10,1238.98
T13828,P001,SR2764,2023-09-07,1052.75
T13829,P003,SR2661,2023-08-18,795.97
T13830,P002,SR2999,2023-09-14,1969.21
T13831,P002,SR2627,2023-09-03,853.93
T13832,P004,SR1774,2023-08-29,1002.24
T13833,P001,SR1372,2023-09-01,1673.76
T13834,P001,SR1143,2023-08-22,152.66
T13835,P001,SR2824,2023-09-15,1246.21
T13836,P004,SR1309,2023-08-24,1001.45
T13837,P001,SR366,2023-09-02,1996.75
T13838,P004,SR1998,2023-09-08,1697.17
T13839,P001,SR507,2023-08-20,1807.96
T13840,P003,SR2427,2023-09-03,304.65
T13841,P004,SR1299,2023-09-11,989.67
T13842,P003,SR856,2023-09-13,1494.11
T13843,P002,SR2238,2023-09-11,641.84
T13844,P002,SR2165,2023-08-27,531.12
T13845,P003,SR2403,2023-09-08,528.75
T13846,P002,SR2596,2023-09-13,523.87
T13847,P001,SR2265,2023-09-05,834.21
T13848,P002,SR2724,2023-09-08,1344.14
T13849,P002,SR2036,2023-09-02,1774.07
T13850,P003,SR1474,2023-08-25,702.4
T13851,P004,SR1757,2023-08-16,947.04
T13852,P002,SR2131,2023-08-21,314.8
T13853,P004,SR112,2023-09-06,238.26
T13854,P002,SR2141,2023-08-28,715.41
T13855,P001,SR2538,2023-08-21,1221.04
T13856,P004,SR1335,2023-08-28,631.33
T13857,P002,SR490,2023-09-01,1225.63
T13858,P004,SR1698,2023-08-25,506.84
T13859,P003,SR375,2023-09-09,508.27
T13860,P003,SR1353,2023-08-19,1585.98
T13861,P004,SR1235,2023-09-06,1335.03
T13862,P001,SR1841,2023-08-31,1653.87
T13863,P004,SR1409,2023-08-16,1848.48
T13864,P001,SR744,2023-08-19,1986.28
T13865,P002,SR1955,2023-09-12,1431.01
T13866,P002,SR905,2023-08-21,1708.31
T13867,P002,SR2325,2023-09-12,782.26
T13868,P002,SR1662,2023-09-13,1203.74
T13869,P003,SR237,2023-09-08,135.18
T13870,P004,SR440,2023-09-13,409.12
T13871,P003,SR2642,2023-09-03,1071.11
T13872,P001,SR2966,2023-08-29,1938.1
T13873,P001,SR1572,2023-09-12,827.39
T13874,P001,SR2016,2023-08-16,157.75
T13875,P004,SR229,2023-08-26,1537.52
T13876,P002,SR785,2023-08-29,192.45
T13877,P002,SR2934,2023-09-07,258.82
T13878,P003,SR2087,2023-09-05,1890.3
T13879,P001,SR1014,2023-09-05,690.15
T13880,P001,SR344,2023-09-11,1010.79
T13881,P001,SR1758,2023-08-31,1582.29
T13882,P004,SR164,2023-08-27,608.18
T13883,P003,SR2245,2023-08-21,1621.72
T13884,P002,SR578,2023-08-23,666.98
T13885,P004,SR1638,2023-09-09,1887.22
T13886,P001,SR2445,2023-09-10,867.36
T13887,P002,SR120,2023-09-02,1274.48
T13888,P003,SR2929,2023-09-13,1417.15
T13889,P002,SR971,2023-08-18,526.8
T13890,P004,SR444,2023-09-13,1931.92
T13891,P004,SR309,2023-09-13,195.57
T13892,P001,SR2118,2023-09-14,852.48
T13893,P001,SR919,2023-09-08,1295.06
T13894,P002,SR208,2023-09-14,840.55
T13895,P004,SR098,2023-09-09,1830.7
T13896,P003,SR248,2023-08-19,999.24
T13897,P004,SR2942,2023-08-18,1952.7
T13898,P001,SR2770,2023-08-19,1494.51
T13899,P001,SR1531,2023-09-06,1333.65
T13900,P001,SR1967,2023-08-27,103.18
T13901,P001,SR2536,2023-09-15,1885.06
T13902,P002,SR1299,2023-09-09,990.78
T13903,P003,SR1914,2023-08-29,1708.63
T13904,P001,SR1444,2023-08-22,1134.67
T13905,P003,SR519,2023-08-18,1049.5
T13906,P002,SR420,2023-09-07,1805.43
T13907,P001,SR2357,2023-08-18,1564.53
T13908,P003,SR2903,2023-09-11,1654.89
T13909,P004,SR1707,2023-09-08,423.57
T13910,P004,SR383,2023-09-02,1498.45
T13911,P002,SR389,2023-08-16,1254.07
T13912,P003,SR2919,2023-09-11,1720.49
T13913,P003,SR2114,2023-09-09,633.25
T13914,P001,SR2737,2023-09-09,1821.66
T13915,P002,SR2131,2023-09-06,1587.14
T13916,P001,SR1441,2023-08-19,1587.25
T13917,P001,SR1818,2023-09-12,1320.02
T13918,P004,SR078,2023-09-04,672.98
T13919,P001,SR2507,2023-08-23,1805.32
T13920,P002,SR2310,2023-08-26,202.27
T13921,P003,SR2360,2023-08-25,405.9
T13922,P003,SR2653,2023-09-05,1059.52
T13923,P001,SR2160,2023-09-12,1649.51
T13924,P002,SR027,2023-09-06,1972.09
T13925,P001,SR2605,2023-08-29,1724.11
T13926,P001,SR2048,2023-08-30,1255.03
T13927,P004,SR513,2023-08-17,1472.98
T13928,P003,SR2870,2023-09-08,1183.66
T13929,P002,SR1556,2023-08-25,1105.75
T13930,P003,SR2138,2023-09-06,1989.14
T13931,P002,SR158,2023-09-06,838.49
T13932,P001,SR1265,2023-09-05,570.38
T13933,P001,SR133,2023-08-16,1382.95
T13934,P001,SR2240,2023-08-24,624.13
T13935,P003,SR2175,2023-08-16,1017.98
T13936,P002,SR1322,2023-09-06,1569.81
T13937,P001,SR122,2023-09-13,536.82
T13938,P002,SR2989,2023-08-16,369.96
T13939,P002,SR2649,2023-08-19,1428.7
T13940,P004,SR411,2023-09-04,1482.27
T13941,P003,SR2711,2023-08-25,1708.42
T13942,P003,SR1939,2023-08-24,1968.12
T13943,P003,SR1574,2023-09-06,311.01
T13944,P003,SR991,2023-09-05,1854.17
T13945,P001,SR1701,2023-08-18,415.2
T13946,P001,SR751,2023-08-23,1309.83
T13947,P002,SR1665,2023-09-03,310.59
T13948,P004,SR1791,2023-08-19,428.87
T13949,P001,SR2044,2023-08-25,469.01
T13950,P004,SR2957,2023-08-20,1405.76
T13951,P003,SR1202,2023-09-12,1479.45
T13952,P004,SR2930,2023-08-20,1510.42
T13953,P003,SR229,2023-08-19,1107.39
T13954,P004,SR1347,2023-08-23,801.5
T13955,P001,SR1339,2023-08-21,508.34
T13956,P004,SR1215,2023-08-25,677.89
T13957,P001,SR1021,2023-09-11,781.65
T13958,P001,SR1502,2023-09-06,1582.89
T13959,P002,SR2952,2023-09-03,266.76
T13960,P001,SR2756,2023-09-10,1673.62
T13961,P004,SR642,2023-09-01,560.65
T13962,P003,SR1909,2023-08-26,531.04
T13963,P001,SR1093,2023-08-31,113.26
T13964,P004,SR1074,2023-09-09,1606.07
T13965,P002,SR1150,2023-09-07,166.26
T13966,P002,SR2081,2023-08-19,1414.81
T13967,P001,SR1973,2023-08-26,1320.54
T13968,P002,SR1537,2023-08-22,1824.27
T13969,P004,SR1276,2023-08-25,1599.52
T13970,P003,SR2354,2023-09-05,1776.49
T13971,P003,SR2444,2023-08-30,856.54
T13972,P002,SR1356,2023-08-22,1757.49
T13973,P004,SR2759,2023-09-04,1953.59
T13974,P003,SR1316,2023-08-30,1365.12
T13975,P004,SR2309,2023-09-14,101.41
